"2014-07-31", "2014-08-21", 0.70 
"2014-10-31", "2014-11-20", 0.80 
"2015-01-31", "2015-02-26", 0.75 
"2015-04-30", "2015-05-21", 0.56 
"2015-07-31", "2015-08-20", 0.64 
"2015-10-31", "2015-11-19", 0.63 
"2016-01-31", "2016-02-25", 0.57 
"2016-04-30", "2016-05-19", 0.32 
"2016-07-31", "2016-08-18", 0.60 
"2016-10-31", "2016-11-17", 0.60 
"2017-01-31", "2017-02-23", 0.51 
"2017-04-30", "2017-05-18", 0.36 
"2017-07-31", "2017-08-17", 0.60 
"2017-10-31", "2017-11-16", 0.60 
"2018-01-31", "2018-03-01", 0.61 
"2018-04-30", "2018-05-24", 0.42 
"2018-07-31", "2018-08-23", 0.74 
"2018-10-31", "2018-11-20", 0.68 
"2019-01-31", "2019-02-28", 0.71 
"2019-04-30", "2019-05-30", 0.24 
"2019-07-31", "2019-08-22", 0.63 
