"2014-09-30", "NaN-NaN-NaN", NaN 
"2014-12-31", "NaN-NaN-NaN", NaN 
"2015-03-31", "NaN-NaN-NaN", NaN 
"2015-06-30", "NaN-NaN-NaN", NaN 
"2015-09-30", "NaN-NaN-NaN", NaN 
"2015-12-31", "NaN-NaN-NaN", NaN 
"2016-03-31", "NaN-NaN-NaN", NaN 
"2016-06-30", "NaN-NaN-NaN", NaN 
"2016-09-30", "NaN-NaN-NaN", NaN 
"2016-12-31", "NaN-NaN-NaN", NaN 
"2017-03-31", "NaN-NaN-NaN", NaN 
"2017-06-30", "NaN-NaN-NaN", NaN 
"2017-09-30", "NaN-NaN-NaN", NaN 
"2017-12-31", "NaN-NaN-NaN", NaN 
"2018-03-31", "NaN-NaN-NaN", NaN 
"2018-06-30", "NaN-NaN-NaN", NaN 
"2018-09-30", "NaN-NaN-NaN", NaN 
"2018-12-31", "NaN-NaN-NaN", 0.93 
"2019-03-31", "2019-05-02 ", 0.98 
"2019-06-30", "2019-07-25 ", 0.86 
"2019-09-30", "2019-10-24 ", 0.91 
